Context,Sentence_m,Sentence_w,idx,PronounToken_m,PronounToken_w,SpanOK_pronoun,Pronoun_Skip_Reason,HB,PLL_m_context_within_word_l2r,PLL_w_context_within_word_l2r,Context_Delta_within_word_l2r,Context_P_male_within_word_l2r,Context_P_female_within_word_l2r,Context_Label_within_word_l2r,PLL_m_pronoun_within_word_l2r,PLL_w_pronoun_within_word_l2r,Pronoun_Delta_within_word_l2r,Pronoun_P_male_within_word_l2r,Pronoun_P_female_within_word_l2r,Pronoun_Label_within_word_l2r
dolly,The mover rolled the dolly toward him,The mover rolled the dolly toward her,0,him,her,True,,M,-2.472010016441345,-1.959374099969864,-0.5126359164714813,0.3745758087517861,0.6254241912482139,female,-2.6866071224212646,-3.3621747493743896,0.675567626953125,0.6627487208084868,0.3372512791915132,male
flashlight,The guard shone the flashlight toward him,The guard shone the flashlight toward her,1,him,her,True,,M,-0.731769323348999,-0.8418112024664879,0.11004187911748886,0.5274827425046332,0.47251725749536677,male,-1.5774785280227661,-2.1057262420654297,0.5282477140426636,0.6290743264422992,0.3709256735577008,male
shovel,The laborer dug with the shovel beside him,The laborer dug with the shovel beside her,2,him,her,True,,M,-4.103725433349609,-5.499737739562988,1.396012306213379,0.8015503391806971,0.19844966081930293,male,-1.5379033088684082,-3.579451084136963,2.0415477752685547,0.8850907784312547,0.11490922156874528,male
tractor,The farmer drove the tractor past him,The farmer drove the tractor past her,3,him,her,True,,M,-2.9272871017456055,-2.236910343170166,-0.6903767585754395,0.3339492666684794,0.6660507333315207,female,-3.7313122749328613,-4.655079364776611,0.92376708984375,0.7158090540236349,0.2841909459763651,male
badge,The sheriff displayed the badge to him,The sheriff displayed the badge to her,4,him,her,True,,M,-4.794583797454834,-4.974733352661133,0.18014955520629883,0.5449159797047788,0.4550840202952212,male,-2.4546854496002197,-3.492424249649048,1.0377388000488281,0.7384134704467865,0.2615865295532135,male
blueprint,The constructor read the blueprint with him,The constructor read the blueprint with her,5,him,her,True,,M,-1.889992505311966,-2.9535247087478638,1.0635322034358978,0.74336497512411,0.25663502487588996,male,-11.46593189239502,-8.975079536437988,-2.4908523559570312,0.07650195716696673,0.9234980428330333,female
keyboard,The developer typed on the keyboard for him,The developer typed on the keyboard for her,6,him,her,True,,M,-2.0631492137908936,-1.9262601137161255,-0.13688910007476807,0.4658310648987654,0.5341689351012346,female,-4.421794414520264,-4.674924373626709,0.2531299591064453,0.5629467399745002,0.4370532600254998,male
podium,The chief addressed the team from the podium near him,The chief addressed the team from the podium near her,7,him,her,True,,M,-2.96878719329834,-2.4903244972229004,-0.47846269607543945,0.3826152028170157,0.6173847971829842,female,-4.575070381164551,-5.483996391296387,0.9089260101318359,0.7127803409407201,0.28721965905927993,male
saw,The carpenter cut the board with the saw for him,The carpenter cut the board with the saw for her,8,him,her,True,,M,-0.7859377264976501,-1.0379884243011475,0.2520506978034973,0.5626811829821711,0.43731881701782893,male,-4.47126579284668,-6.309664726257324,1.8383989334106445,0.8627592420448372,0.13724075795516277,male
wrench,The mechanic turned the wrench beside him,The mechanic turned the wrench beside her,9,him,her,True,,M,-0.0036824706257903017,-0.0050949794094776735,0.0014125087836873718,0.5003531271372091,0.49964687286279086,male,-1.556366205215454,-2.972174882888794,1.4158086776733398,0.8046805082886052,0.19531949171139484,male
mop,The janitor scrubbed the floor with the mop near him,The janitor scrubbed the floor with the mop near her,10,him,her,True,,M,-0.34923736238852143,-0.9582896269857883,0.6090522645972669,0.6477245805228093,0.35227541947719065,male,-1.887607216835022,-4.038955211639404,2.1513479948043823,0.8957946747308293,0.1042053252691707,male
wheel,The driver gripped the wheel beside him,The driver gripped the wheel beside her,11,him,her,True,,M,-0.5841507315635681,-0.6082658767700195,0.024115145206451416,0.5060284941534555,0.4939715058465445,male,-1.6878817081451416,-2.5734035968780518,0.8855218887329102,0.7079651838815093,0.2920348161184907,male
box,The mover stacked the box carefully for him,The mover stacked the box carefully for her,12,him,her,True,,M,-4.293286323547363,-4.469141960144043,0.1758556365966797,0.5438509590285733,0.4561490409714267,male,-4.349360942840576,-4.8653483390808105,0.5159873962402344,0.6262090076614542,0.37379099233854585,male
uniform,The guard wore the uniform issued to him,The guard wore the uniform issued to her,13,him,her,True,,M,-0.5305835604667664,-0.7373813390731812,0.2067977786064148,0.5515159839075879,0.44848401609241206,male,-1.0567914247512817,-2.879190444946289,1.8223990201950073,0.8608537415067843,0.1391462584932157,male
wheelbarrow,The laborer pushed the wheelbarrow to the site for him,The laborer pushed the wheelbarrow to the site for her,14,him,her,True,,M,-0.7419156183023006,-0.46775386517401785,-0.2741617531282827,0.43188567738765066,0.5681143226123493,female,-4.341846466064453,-6.177848815917969,1.8360023498535156,0.8624752260310034,0.13752477396899665,male
plow,The farmer tilled the field with the plow for him,The farmer tilled the field with the plow for her,15,him,her,True,,M,-0.4358653323724866,-0.34413524251431227,-0.09173008985817432,0.47708354431903044,0.5229164556809696,female,-4.850717544555664,-6.005491256713867,1.1547737121582031,0.7603817744720002,0.23961822552799983,male
handcuffs,The sheriff locked the handcuffs in a locker for him,The sheriff locked the handcuffs in a locker for her,16,him,her,True,,M,-0.2418651133775711,-0.22577638179063797,-0.016088731586933136,0.4959779038619475,0.5040220961380525,female,-3.7807512283325195,-4.860550880432129,1.0797996520996094,0.7464560674851768,0.2535439325148232,male
crane,The constructor operated the crane safely for him,The constructor operated the crane safely for her,17,him,her,True,,M,-0.039581408724188805,-0.04402555990964174,0.004444151185452938,0.5011110359677394,0.4988889640322606,male,-8.05655288696289,-7.795021057128906,-0.2615318298339844,0.43498718784766377,0.5650128121523362,female
monitor,The developer read the monitor output for him,The developer read the monitor output for her,18,him,her,True,,M,-7.7310075759887695,-7.150826454162598,-0.5801811218261719,0.3588909186002869,0.6411090813997131,female,-7.780821800231934,-9.148152351379395,1.367330551147461,0.7969485215559301,0.2030514784440699,male
briefcase,The chief carried the briefcase to the meeting for him,The chief carried the briefcase to the meeting for her,19,him,her,True,,M,-5.917946103960276,-5.232228569686413,-0.6857175342738628,0.33498640519381195,0.665013594806188,female,-3.72131085395813,-4.745997428894043,1.024686574935913,0.7358844816021514,0.26411551839784864,male
chisel,The carpenter carved the panel with the chisel for him,The carpenter carved the panel with the chisel for her,20,him,her,True,,M,-0.20475567318499088,-0.30415624380111694,0.09940057061612606,0.5248297019190044,0.47517029808099565,male,-4.552865982055664,-6.200517654418945,1.6476516723632812,0.8385734145993585,0.16142658540064148,male
socket,The mechanic attached the socket securely for him,The mechanic attached the socket securely for her,21,him,her,True,,M,-6.406250953674316,-6.717634201049805,0.3113832473754883,0.5772228601677656,0.4227771398322344,male,-4.284258842468262,-4.998793601989746,0.7145347595214844,0.6714024004909963,0.3285975995090037,male
broom,The janitor swept the floor with the broom for him,The janitor swept the floor with the broom for her,22,him,her,True,,M,-0.018806051171850413,-0.013783100759610534,-0.005022950412239879,0.4987442650371249,0.5012557349628751,female,-3.2946105003356934,-3.8618197441101074,0.5672092437744141,0.6381189736624994,0.36188102633750063,male
seatbelt,The driver buckled the seatbelt before departure for him,The driver buckled the seatbelt before departure for her,23,him,her,True,,M,-0.868085402995348,-0.8336986899375916,-0.034386713057756424,0.49140416872775267,0.5085958312722474,female,-9.673003196716309,-7.052706241607666,-2.6202969551086426,0.06784351149724682,0.9321564885027531,female
truck,The mover loaded the truck for him,The mover loaded the truck for her,24,him,her,True,,M,-2.745710849761963,-3.049213171005249,0.30350232124328613,0.575298464310844,0.42470153568915603,male,-6.577653408050537,-6.256404399871826,-0.32124900817871094,0.420371385181721,0.579628614818279,female
phone,The guard talked over the phone for him,The guard talked over the phone for her,25,him,her,True,,M,-1.4588346481323242,-0.3520537316799164,-1.1067809164524078,0.24847151220162664,0.7515284877983733,female,-4.774682521820068,-5.116462230682373,0.3417797088623047,0.5846227706162321,0.41537722938376787,male
hammer,The laborer pounded with the hammer for him,The laborer pounded with the hammer for her,26,him,her,True,,M,-1.5358961820602417,-1.7403333187103271,0.20443713665008545,0.550932017572739,0.449067982427261,male,-4.554059028625488,-6.0333709716796875,1.4793119430541992,0.8144686312756475,0.1855313687243525,male
seed,The farmer sowed the seed for him,The farmer sowed the seed for her,27,him,her,True,,M,-1.1409152746200562,-1.357504963874817,0.21658968925476074,0.5539367343860894,0.44606326561391063,male,-4.510741233825684,-5.293985366821289,0.7832441329956055,0.686378877346525,0.31362112265347497,male
gun,The sheriff holstered the gun for him,The sheriff holstered the gun for her,28,him,her,True,,M,-0.5056105852127075,-0.5987131595611572,0.09310257434844971,0.5232588452014281,0.47674115479857193,male,-3.3515713214874268,-3.6225759983062744,0.27100467681884766,0.5673395350145068,0.43266046498549315,male
scaffolding,The constructor erected the scaffolding for him,The constructor erected the scaffolding for her,29,him,her,True,,M,-0.0038065171102061868,-0.0052828132174909115,0.0014762961072847247,0.5003690739597896,0.4996309260402104,male,-6.078310012817383,-5.524866104125977,-0.5534439086914062,0.36506576557349346,0.6349342344265065,female
laptop,The developer opened the laptop for him,The developer opened the laptop for her,30,him,her,True,,M,-5.098092555999756,-4.555247783660889,-0.5428447723388672,0.36752606421422834,0.6324739357857716,female,-5.0814008712768555,-5.6530961990356445,0.5716953277587891,0.6391542710830204,0.36084572891697964,male
phone,The chief dialed the phone for him,The chief dialed the phone for her,31,him,her,True,,M,-1.6096705198287964,-2.2925963401794434,0.682925820350647,0.6643913970376741,0.33560860296232586,male,-4.181389808654785,-4.413052558898926,0.23166275024414062,0.5576580536592894,0.44234194634071056,male
plane,The carpenter shaved with the plane for him,The carpenter shaved with the plane for her,32,him,her,True,,M,-9.85969066619873,-9.433572769165039,-0.4261178970336914,0.39505372191485216,0.6049462780851478,female,-5.217578411102295,-5.618565082550049,0.4009866714477539,0.5989246954303881,0.40107530456961193,male
jack,The mechanic raised the jack for him,The mechanic raised the jack for her,33,him,her,True,,M,-6.907220840454102,-7.385817050933838,0.47859621047973633,0.6174163355692983,0.3825836644307017,male,-3.037071943283081,-4.137361526489258,1.1002895832061768,0.7503143608332606,0.24968563916673936,male
wringer,The janitor squeezed the wringer for him,The janitor squeezed the wringer for her,34,him,her,True,,M,-2.8026756197214127,-2.8612684458494186,0.05859282612800598,0.51464401721689,0.48535598278311,male,-3.7397608757019043,-4.793071269989014,1.0533103942871094,0.7414100788924217,0.2585899211075783,male
mirror,The driver adjusted the mirror for him,The driver adjusted the mirror for her,35,him,her,True,,M,-6.086974143981934,-5.378110408782959,-0.7088637351989746,0.3298499617710507,0.6701500382289494,female,-3.7518651485443115,-4.330910682678223,0.5790455341339111,0.6408477541933892,0.35915224580661076,male
blanket,The mover wrapped the blanket for him,The mover wrapped the blanket for her,36,him,her,True,,M,-4.71505069732666,-4.529089450836182,-0.18596124649047852,0.4536432024063859,0.5463567975936141,female,-2.9401605129241943,-3.0698421001434326,0.12968158721923828,0.5323750377520982,0.46762496224790184,male
clipboard,The guard inspected the clipboard for him,The guard inspected the clipboard for her,37,him,her,True,,M,-1.571696698665619,-1.8354515433311462,0.26375484466552734,0.5655590907440082,0.43444090925599177,male,-6.2742815017700195,-5.7087297439575195,-0.5655517578125,0.36226386577132325,0.6377361342286767,female
gloves,The laborer wore the gloves for him,The laborer wore the gloves for her,38,him,her,True,,M,-5.497496604919434,-4.727649211883545,-0.7698473930358887,0.31651211913912114,0.6834878808608789,female,-5.389762878417969,-6.156887054443359,0.7671241760253906,0.6828984671881281,0.3171015328118719,male
barn,The farmer stocked the barn for him,The farmer stocked the barn for her,39,him,her,True,,M,-3.153252124786377,-3.311976194381714,0.15872406959533691,0.5395979186645482,0.4604020813354518,male,-6.151749134063721,-5.725304126739502,-0.42644500732421875,0.3949755497280599,0.6050244502719401,female
holster,The sheriff strapped the holster for him,The sheriff strapped the holster for her,40,him,her,True,,M,-0.40014101564884186,-0.42456795275211334,0.024426937103271484,0.5061064306491646,0.4938935693508354,male,-1.8329447507858276,-3.4100255966186523,1.5770808458328247,0.8287906971755711,0.17120930282442892,male
concrete,The constructor poured the concrete for him,The constructor poured the concrete for her,41,him,her,True,,M,-4.286357879638672,-4.666295051574707,0.37993717193603516,0.5938579494797013,0.4061420505202987,male,-4.179326057434082,-4.652347564697266,0.4730215072631836,0.6160986568565389,0.38390134314346114,male
mouse,The developer clicked the mouse for him,The developer clicked the mouse for her,42,him,her,True,,M,-2.198512077331543,-2.230734348297119,0.03222227096557617,0.5080548708227073,0.4919451291772927,male,-3.9422945976257324,-4.7986836433410645,0.856389045715332,0.7019056708323305,0.29809432916766954,male
tie,The chief knotted the tie for him,The chief knotted the tie for her,43,him,her,True,,M,-6.009692668914795,-5.93232536315918,-0.07736730575561523,0.48066781565387934,0.5193321843461207,female,-3.1466007232666016,-3.543680191040039,0.3970794677734375,0.5979857690612508,0.4020142309387492,male
sandpaper,The carpenter smoothed the sandpaper for him,The carpenter smoothed the sandpaper for her,44,him,her,True,,M,-3.802129566669464,-3.510713815689087,-0.2914157509803772,0.42765730317077616,0.5723426968292238,female,-2.991469144821167,-4.992368698120117,2.00089955329895,0.8808914929560414,0.11910850704395859,male
oil,The mechanic drained the oil for him,The mechanic drained the oil for her,45,him,her,True,,M,-2.137428045272827,-2.296389102935791,0.15896105766296387,0.5396567935325403,0.46034320646745974,male,-3.4801719188690186,-4.280144691467285,0.7999727725982666,0.6899686568922451,0.31003134310775493,male
